"Evaluation","Journal","issnJournal","nameJournal","KnowledgeField","idKnowledgeField","nameKnowledgeField","yearEvaluation","yearIndex","Qualis","qualisIndex"
"Journal_0886-4470_KnowledgeField_22_YearEvaluation_2005_Qualis_A2","Journal_0886-4470","0886-4470","Archives of Otolaryngology - Head and Neck Surgery","KnowledgeField_22",22,"SAÚDE COLETIVA","YearEvaluation_2005",2005,"Qualis_A2","A2"
"Journal_0363-0153_KnowledgeField_16_YearEvaluation_2005_Qualis_B3","Journal_0363-0153","0363-0153","Archives of Pathology","KnowledgeField_16",16,"MEDICINA II","YearEvaluation_2005",2005,"Qualis_B3","B3"
"Journal_0003-9985_KnowledgeField_15_YearEvaluation_2005_Qualis_B1","Journal_0003-9985","0003-9985","Archives of Pathology & Laboratory Medicine","KnowledgeField_15",15,"MEDICINA I","YearEvaluation_2005",2005,"Qualis_B1","B1"
"Journal_0003-9985_KnowledgeField_16_YearEvaluation_2005_Qualis_B1","Journal_0003-9985","0003-9985","Archives of Pathology & Laboratory Medicine","KnowledgeField_16",16,"MEDICINA II","YearEvaluation_2005",2005,"Qualis_B1","B1"
"Journal_1532-821X_KnowledgeField_8_YearEvaluation_2005_Qualis_B2","Journal_1532-821X","1532-821X","Archives of Physical Medicine and Rehabilitation","KnowledgeField_8",8,"CIÊNCIAS BIOLÓGICAS II","YearEvaluation_2005",2005,"Qualis_B2","B2"
"Journal_1532-821X_KnowledgeField_21_YearEvaluation_2005_Qualis_A1","Journal_1532-821X","1532-821X","Archives of Physical Medicine and Rehabilitation","KnowledgeField_21",21,"EDUCAÇÃO FÍSICA","YearEvaluation_2005",2005,"Qualis_A1","A1"
"Journal_1532-821X_KnowledgeField_13_YearEvaluation_2005_Qualis_A1","Journal_1532-821X","1532-821X","Archives of Physical Medicine and Rehabilitation","KnowledgeField_13",13,"ENGENHARIAS III","YearEvaluation_2005",2005,"Qualis_A1","A1"
"Journal_1532-821X_KnowledgeField_15_YearEvaluation_2005_Qualis_B1","Journal_1532-821X","1532-821X","Archives of Physical Medicine and Rehabilitation","KnowledgeField_15",15,"MEDICINA I","YearEvaluation_2005",2005,"Qualis_B1","B1"
"Journal_1532-821X_KnowledgeField_16_YearEvaluation_2005_Qualis_B1","Journal_1532-821X","1532-821X","Archives of Physical Medicine and Rehabilitation","KnowledgeField_16",16,"MEDICINA II","YearEvaluation_2005",2005,"Qualis_B1","B1"
"Journal_1573-2800_KnowledgeField_15_YearEvaluation_2005_Qualis_B1","Journal_1573-2800","1573-2800","Archives of Sexual Behavior","KnowledgeField_15",15,"MEDICINA I","YearEvaluation_2005",2005,"Qualis_B1","B1"
"Journal_1573-2800_KnowledgeField_17_YearEvaluation_2005_Qualis_A2","Journal_1573-2800","1573-2800","Archives of Sexual Behavior","KnowledgeField_17",17,"MEDICINA III","YearEvaluation_2005",2005,"Qualis_A2","A2"
"Journal_1573-2800_KnowledgeField_34_YearEvaluation_2005_Qualis_A1","Journal_1573-2800","1573-2800","Archives of Sexual Behavior","KnowledgeField_34",34,"SOCIOLOGIA","YearEvaluation_2005",2005,"Qualis_A1","A1"
"Journal_0004-0010_KnowledgeField_16_YearEvaluation_2005_Qualis_A2","Journal_0004-0010","0004-0010","Archives of Surgery","KnowledgeField_16",16,"MEDICINA II","YearEvaluation_2005",2005,"Qualis_A2","A2"
"Journal_0004-0010_KnowledgeField_17_YearEvaluation_2005_Qualis_A1","Journal_0004-0010","0004-0010","Archives of Surgery","KnowledgeField_17",17,"MEDICINA III","YearEvaluation_2005",2005,"Qualis_A1","A1"
"Journal_1432-0738_KnowledgeField_25_YearEvaluation_2005_Qualis_A2","Journal_1432-0738","1432-0738","Archives of Toxicology","KnowledgeField_25",25,"CIÊNCIA DE ALIMENTOS","YearEvaluation_2005",2005,"Qualis_A2","A2"
"Journal_1432-0738_KnowledgeField_8_YearEvaluation_2005_Qualis_B2","Journal_1432-0738","1432-0738","Archives of Toxicology","KnowledgeField_8",8,"CIÊNCIAS BIOLÓGICAS II","YearEvaluation_2005",2005,"Qualis_B2","B2"
"Journal_1432-0738_KnowledgeField_10_YearEvaluation_2005_Qualis_A2","Journal_1432-0738","1432-0738","Archives of Toxicology","KnowledgeField_10",10,"ENGENHARIAS I","YearEvaluation_2005",2005,"Qualis_A2","A2"
"Journal_1432-0738_KnowledgeField_18_YearEvaluation_2005_Qualis_A2","Journal_1432-0738","1432-0738","Archives of Toxicology","KnowledgeField_18",18,"ODONTOLOGIA","YearEvaluation_2005",2005,"Qualis_A2","A2"
"Journal_1517-784X_KnowledgeField_25_YearEvaluation_2005_Qualis_B5","Journal_1517-784X","1517-784X","Archives of Veterinary Science","KnowledgeField_25",25,"CIÊNCIA DE ALIMENTOS","YearEvaluation_2005",2005,"Qualis_B5","B5"
"Journal_1517-784X_KnowledgeField_42_YearEvaluation_2005_Qualis_B5","Journal_1517-784X","1517-784X","Archives of Veterinary Science","KnowledgeField_42",42,"CIÊNCIAS AGRÁRIAS I","YearEvaluation_2005",2005,"Qualis_B5","B5"
"Journal_1517-784X_KnowledgeField_6_YearEvaluation_2005_Qualis_B5","Journal_1517-784X","1517-784X","Archives of Veterinary Science","KnowledgeField_6",6,"CIÊNCIAS BIOLÓGICAS I","YearEvaluation_2005",2005,"Qualis_B5","B5"
"Journal_1517-784X_KnowledgeField_9_YearEvaluation_2005_Qualis_B5","Journal_1517-784X","1517-784X","Archives of Veterinary Science","KnowledgeField_9",9,"CIÊNCIAS BIOLÓGICAS III","YearEvaluation_2005",2005,"Qualis_B5","B5"
"Journal_1517-784X_KnowledgeField_998_YearEvaluation_2005_Qualis_B5","Journal_1517-784X","1517-784X","Archives of Veterinary Science","KnowledgeField_998",998,"ECOLOGIA E MEIO AMBIENTE","YearEvaluation_2005",2005,"Qualis_B5","B5"
"Journal_1517-784X_KnowledgeField_12_YearEvaluation_2005_Qualis_B5","Journal_1517-784X","1517-784X","Archives of Veterinary Science","KnowledgeField_12",12,"ENGENHARIAS II","YearEvaluation_2005",2005,"Qualis_B5","B5"
"Journal_1517-784X_KnowledgeField_17_YearEvaluation_2005_Qualis_C","Journal_1517-784X","1517-784X","Archives of Veterinary Science","KnowledgeField_17",17,"MEDICINA III","YearEvaluation_2005",2005,"Qualis_C","C"
"Journal_1517-784X_KnowledgeField_18_YearEvaluation_2005_Qualis_B5","Journal_1517-784X","1517-784X","Archives of Veterinary Science","KnowledgeField_18",18,"ODONTOLOGIA","YearEvaluation_2005",2005,"Qualis_B5","B5"
"Journal_1517-784X_KnowledgeField_23_YearEvaluation_2005_Qualis_B4","Journal_1517-784X","1517-784X","Archives of Veterinary Science","KnowledgeField_23",23,"ZOOTECNIA / RECURSOS PESQUEIROS","YearEvaluation_2005",2005,"Qualis_B4","B4"
"Journal_1432-8798_KnowledgeField_48_YearEvaluation_2005_Qualis_B2","Journal_1432-8798","1432-8798","Archives of Virology","KnowledgeField_48",48,"BIOTECNOLOGIA","YearEvaluation_2005",2005,"Qualis_B2","B2"
"Journal_1432-8798_KnowledgeField_42_YearEvaluation_2005_Qualis_A2","Journal_1432-8798","1432-8798","Archives of Virology","KnowledgeField_42",42,"CIÊNCIAS AGRÁRIAS I","YearEvaluation_2005",2005,"Qualis_A2","A2"
"Journal_1432-8798_KnowledgeField_6_YearEvaluation_2005_Qualis_B1","Journal_1432-8798","1432-8798","Archives of Virology","KnowledgeField_6",6,"CIÊNCIAS BIOLÓGICAS I","YearEvaluation_2005",2005,"Qualis_B1","B1"
"Journal_1432-8798_KnowledgeField_8_YearEvaluation_2005_Qualis_B2","Journal_1432-8798","1432-8798","Archives of Virology","KnowledgeField_8",8,"CIÊNCIAS BIOLÓGICAS II","YearEvaluation_2005",2005,"Qualis_B2","B2"
"Journal_1432-8798_KnowledgeField_9_YearEvaluation_2005_Qualis_B3","Journal_1432-8798","1432-8798","Archives of Virology","KnowledgeField_9",9,"CIÊNCIAS BIOLÓGICAS III","YearEvaluation_2005",2005,"Qualis_B3","B3"
"Journal_1432-8798_KnowledgeField_16_YearEvaluation_2005_Qualis_B1","Journal_1432-8798","1432-8798","Archives of Virology","KnowledgeField_16",16,"MEDICINA II","YearEvaluation_2005",2005,"Qualis_B1","B1"
"Journal_1434-1816_KnowledgeField_17_YearEvaluation_2005_Qualis_B1","Journal_1434-1816","1434-1816","Archives of Women s Mental Health","KnowledgeField_17",17,"MEDICINA III","YearEvaluation_2005",2005,"Qualis_B1","B1"
"Journal_1434-1816_KnowledgeField_18_YearEvaluation_2005_Qualis_B1","Journal_1434-1816","1434-1816","Archives of Women s Mental Health","KnowledgeField_18",18,"ODONTOLOGIA","YearEvaluation_2005",2005,"Qualis_B1","B1"
"Journal_1434-1816_KnowledgeField_22_YearEvaluation_2005_Qualis_B2","Journal_1434-1816","1434-1816","Archives of Women s Mental Health","KnowledgeField_22",22,"SAÚDE COLETIVA","YearEvaluation_2005",2005,"Qualis_B2","B2"
"Journal_1579-2129_KnowledgeField_21_YearEvaluation_2005_Qualis_B1","Journal_1579-2129","1579-2129","Archivos de Bronconeumología (English Edition)","KnowledgeField_21",21,"EDUCAÇÃO FÍSICA","YearEvaluation_2005",2005,"Qualis_B1","B1"
"Journal_1579-2129_KnowledgeField_15_YearEvaluation_2005_Qualis_B1","Journal_1579-2129","1579-2129","Archivos de Bronconeumología (English Edition)","KnowledgeField_15",15,"MEDICINA I","YearEvaluation_2005",2005,"Qualis_B1","B1"
"Journal_1579-2129_KnowledgeField_16_YearEvaluation_2005_Qualis_B1","Journal_1579-2129","1579-2129","Archivos de Bronconeumología (English Edition)","KnowledgeField_16",16,"MEDICINA II","YearEvaluation_2005",2005,"Qualis_B1","B1"
"Journal_1579-2129_KnowledgeField_22_YearEvaluation_2005_Qualis_B2","Journal_1579-2129","1579-2129","Archivos de Bronconeumología (English Edition)","KnowledgeField_22",22,"SAÚDE COLETIVA","YearEvaluation_2005",2005,"Qualis_B2","B2"
"Journal_0797-0803_KnowledgeField_17_YearEvaluation_2005_Qualis_B4","Journal_0797-0803","0797-0803","Archivos de Ginecología y Obstetricia","KnowledgeField_17",17,"MEDICINA III","YearEvaluation_2005",2005,"Qualis_B4","B4"
"Journal_0212-8799_KnowledgeField_21_YearEvaluation_2005_Qualis_B1","Journal_0212-8799","0212-8799","Archivos de Medicina del Deporte","KnowledgeField_21",21,"EDUCAÇÃO FÍSICA","YearEvaluation_2005",2005,"Qualis_B1","B1"
"Journal_0717-6201_KnowledgeField_16_YearEvaluation_2005_Qualis_B2","Journal_0717-6201","0717-6201","Archivos de Medicina Veterinaria","KnowledgeField_16",16,"MEDICINA II","YearEvaluation_2005",2005,"Qualis_B2","B2"
"Journal_0717-6201_KnowledgeField_23_YearEvaluation_2005_Qualis_B1","Journal_0717-6201","0717-6201","Archivos de Medicina Veterinaria","KnowledgeField_23",23,"ZOOTECNIA / RECURSOS PESQUEIROS","YearEvaluation_2005",2005,"Qualis_B1","B1"
"Journal_1028-5938_KnowledgeField_16_YearEvaluation_2005_Qualis_B4","Journal_1028-5938","1028-5938","Archivos de Neurociencias","KnowledgeField_16",16,"MEDICINA II","YearEvaluation_2005",2005,"Qualis_B4","B4"
"Journal_0004-0584_KnowledgeField_16_YearEvaluation_2005_Qualis_B3","Journal_0004-0584","0004-0584","Archivos de Pediatria del Uruguay","KnowledgeField_16",16,"MEDICINA II","YearEvaluation_2005",2005,"Qualis_B3","B3"
"Journal_0004-0592_KnowledgeField_42_YearEvaluation_2005_Qualis_B3","Journal_0004-0592","0004-0592","Archivos de Zootecnia","KnowledgeField_42",42,"CIÊNCIAS AGRÁRIAS I","YearEvaluation_2005",2005,"Qualis_B3","B3"
"Journal_0004-0592_KnowledgeField_6_YearEvaluation_2005_Qualis_B5","Journal_0004-0592","0004-0592","Archivos de Zootecnia","KnowledgeField_6",6,"CIÊNCIAS BIOLÓGICAS I","YearEvaluation_2005",2005,"Qualis_B5","B5"
"Journal_0004-0592_KnowledgeField_998_YearEvaluation_2005_Qualis_B4","Journal_0004-0592","0004-0592","Archivos de Zootecnia","KnowledgeField_998",998,"ECOLOGIA E MEIO AMBIENTE","YearEvaluation_2005",2005,"Qualis_B4","B4"
"Journal_0004-0592_KnowledgeField_36_YearEvaluation_2005_Qualis_B3","Journal_0004-0592","0004-0592","Archivos de Zootecnia","KnowledgeField_36",36,"GEOGRAFIA","YearEvaluation_2005",2005,"Qualis_B3","B3"
"Journal_0004-0592_KnowledgeField_45_YearEvaluation_2005_Qualis_B2","Journal_0004-0592","0004-0592","Archivos de Zootecnia","KnowledgeField_45",45,"INTERDISCIPLINAR","YearEvaluation_2005",2005,"Qualis_B2","B2"
"Journal_0004-0592_KnowledgeField_16_YearEvaluation_2005_Qualis_B3","Journal_0004-0592","0004-0592","Archivos de Zootecnia","KnowledgeField_16",16,"MEDICINA II","YearEvaluation_2005",2005,"Qualis_B3","B3"
"Journal_0004-0592_KnowledgeField_23_YearEvaluation_2005_Qualis_B2","Journal_0004-0592","0004-0592","Archivos de Zootecnia","KnowledgeField_23",23,"ZOOTECNIA / RECURSOS PESQUEIROS","YearEvaluation_2005",2005,"Qualis_B2","B2"
"Journal_0328-3151_KnowledgeField_39_YearEvaluation_2005_Qualis_B1","Journal_0328-3151","0328-3151","Archivos del Presente","KnowledgeField_39",39,"CIÊNCIA POLÍTICA E RELAÇÕES INTERNACIONAIS","YearEvaluation_2005",2005,"Qualis_B1","B1"
"Journal_1576-8260_KnowledgeField_15_YearEvaluation_2005_Qualis_B3","Journal_1576-8260","1576-8260","Archivos Españoles de Urologia","KnowledgeField_15",15,"MEDICINA I","YearEvaluation_2005",2005,"Qualis_B3","B3"
"Journal_1576-8260_KnowledgeField_17_YearEvaluation_2005_Qualis_B3","Journal_1576-8260","1576-8260","Archivos Españoles de Urologia","KnowledgeField_17",17,"MEDICINA III","YearEvaluation_2005",2005,"Qualis_B3","B3"
"Journal_1667-4170_KnowledgeField_15_YearEvaluation_2005_Qualis_B5","Journal_1667-4170","1667-4170","Archivos Latinoamericanos de Nefrología Pediátrica","KnowledgeField_15",15,"MEDICINA I","YearEvaluation_2005",2005,"Qualis_B5","B5"
"Journal_1667-4170_KnowledgeField_16_YearEvaluation_2005_Qualis_B5","Journal_1667-4170","1667-4170","Archivos Latinoamericanos de Nefrología Pediátrica","KnowledgeField_16",16,"MEDICINA II","YearEvaluation_2005",2005,"Qualis_B5","B5"
"Journal_0004-0622_KnowledgeField_25_YearEvaluation_2005_Qualis_B2","Journal_0004-0622","0004-0622","Archivos Latinoamericanos de Nutricion","KnowledgeField_25",25,"CIÊNCIA DE ALIMENTOS","YearEvaluation_2005",2005,"Qualis_B2","B2"
"Journal_0004-0622_KnowledgeField_42_YearEvaluation_2005_Qualis_B1","Journal_0004-0622","0004-0622","Archivos Latinoamericanos de Nutricion","KnowledgeField_42",42,"CIÊNCIAS AGRÁRIAS I","YearEvaluation_2005",2005,"Qualis_B1","B1"
"Journal_0004-0622_KnowledgeField_8_YearEvaluation_2005_Qualis_B5","Journal_0004-0622","0004-0622","Archivos Latinoamericanos de Nutricion","KnowledgeField_8",8,"CIÊNCIAS BIOLÓGICAS II","YearEvaluation_2005",2005,"Qualis_B5","B5"
"Journal_0004-0622_KnowledgeField_21_YearEvaluation_2005_Qualis_B1","Journal_0004-0622","0004-0622","Archivos Latinoamericanos de Nutricion","KnowledgeField_21",21,"EDUCAÇÃO FÍSICA","YearEvaluation_2005",2005,"Qualis_B1","B1"
"Journal_0004-0622_KnowledgeField_15_YearEvaluation_2005_Qualis_B2","Journal_0004-0622","0004-0622","Archivos Latinoamericanos de Nutricion","KnowledgeField_15",15,"MEDICINA I","YearEvaluation_2005",2005,"Qualis_B2","B2"
"Journal_0004-0622_KnowledgeField_16_YearEvaluation_2005_Qualis_B2","Journal_0004-0622","0004-0622","Archivos Latinoamericanos de Nutricion","KnowledgeField_16",16,"MEDICINA II","YearEvaluation_2005",2005,"Qualis_B2","B2"
"Journal_0004-0622_KnowledgeField_17_YearEvaluation_2005_Qualis_B2","Journal_0004-0622","0004-0622","Archivos Latinoamericanos de Nutricion","KnowledgeField_17",17,"MEDICINA III","YearEvaluation_2005",2005,"Qualis_B2","B2"
"Journal_0004-0622_KnowledgeField_23_YearEvaluation_2005_Qualis_B1","Journal_0004-0622","0004-0622","Archivos Latinoamericanos de Nutricion","KnowledgeField_23",23,"ZOOTECNIA / RECURSOS PESQUEIROS","YearEvaluation_2005",2005,"Qualis_B1","B1"
"Journal_1022-1301_KnowledgeField_6_YearEvaluation_2005_Qualis_B5","Journal_1022-1301","1022-1301","Archivos Latinoamericanos de Producción Animal","KnowledgeField_6",6,"CIÊNCIAS BIOLÓGICAS I","YearEvaluation_2005",2005,"Qualis_B5","B5"
"Journal_1022-1301_KnowledgeField_23_YearEvaluation_2005_Qualis_B5","Journal_1022-1301","1022-1301","Archivos Latinoamericanos de Producción Animal","KnowledgeField_23",23,"ZOOTECNIA / RECURSOS PESQUEIROS","YearEvaluation_2005",2005,"Qualis_B5","B5"
"Journal_0037-8887_KnowledgeField_40_YearEvaluation_2005_Qualis_B2","Journal_0037-8887","0037-8887","Archivum Historicum Societatis Lesu","KnowledgeField_40",40,"HISTÓRIA","YearEvaluation_2005",2005,"Qualis_B2","B2"
"Journal_1212-5059_KnowledgeField_1_YearEvaluation_2005_Qualis_B4","Journal_1212-5059","1212-5059","Archivum Mathematicum","KnowledgeField_1",1,"MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA","YearEvaluation_2005",2005,"Qualis_B4","B4"
"Journal_1994-6961_KnowledgeField_29_YearEvaluation_2005_Qualis_B5","Journal_1994-6961","1994-6961","Archnet-IJAR","KnowledgeField_29",29,"ARQUITETURA, URBANISMO E DESIGN","YearEvaluation_2005",2005,"Qualis_B5","B5"
"Journal_1516-0874_KnowledgeField_29_YearEvaluation_2005_Qualis_C","Journal_1516-0874","1516-0874","Arcos Design","KnowledgeField_29",29,"ARQUITETURA, URBANISMO E DESIGN","YearEvaluation_2005",2005,"Qualis_C","C"
"Journal_1518-4641_KnowledgeField_45_YearEvaluation_2005_Qualis_B5","Journal_1518-4641","1518-4641","Areia & Brita","KnowledgeField_45",45,"INTERDISCIPLINAR","YearEvaluation_2005",2005,"Qualis_B5","B5"
"Journal_1676-2800_KnowledgeField_26_YearEvaluation_2005_Qualis_C","Journal_1676-2800","1676-2800","Argumenta (FUNDINOPI)","KnowledgeField_26",26,"DIREITO","YearEvaluation_2005",2005,"Qualis_C","C"
"Journal_1519-0854_KnowledgeField_35_YearEvaluation_2005_Qualis_B5","Journal_1519-0854","1519-0854","Argumento (Jundiaí)","KnowledgeField_35",35,"ANTROPOLOGIA / ARQUEOLOGIA","YearEvaluation_2005",2005,"Qualis_B5","B5"
"Journal_1519-0854_KnowledgeField_38_YearEvaluation_2005_Qualis_C","Journal_1519-0854","1519-0854","Argumento (Jundiaí)","KnowledgeField_38",38,"EDUCAÇÃO","YearEvaluation_2005",2005,"Qualis_C","C"
"Journal_1519-0854_KnowledgeField_41_YearEvaluation_2005_Qualis_B5","Journal_1519-0854","1519-0854","Argumento (Jundiaí)","KnowledgeField_41",41,"LETRAS / LINGUÍSTICA","YearEvaluation_2005",2005,"Qualis_B5","B5"
"Journal_1679-6020_KnowledgeField_35_YearEvaluation_2005_Qualis_B5","Journal_1679-6020","1679-6020","Argumento (Rio de Janeiro)","KnowledgeField_35",35,"ANTROPOLOGIA / ARQUEOLOGIA","YearEvaluation_2005",2005,"Qualis_B5","B5"
"Journal_1679-6497_KnowledgeField_38_YearEvaluation_2005_Qualis_C","Journal_1679-6497","1679-6497","Argumentos (Chapecó)","KnowledgeField_38",38,"EDUCAÇÃO","YearEvaluation_2005",2005,"Qualis_C","C"
"Journal_1679-6497_KnowledgeField_36_YearEvaluation_2005_Qualis_B5","Journal_1679-6497","1679-6497","Argumentos (Chapecó)","KnowledgeField_36",36,"GEOGRAFIA","YearEvaluation_2005",2005,"Qualis_B5","B5"
"Journal_0187-5795_KnowledgeField_40_YearEvaluation_2005_Qualis_B4","Journal_0187-5795","0187-5795","Argumentos (México)","KnowledgeField_40",40,"HISTÓRIA","YearEvaluation_2005",2005,"Qualis_B4","B4"
"Journal_1806-5627_KnowledgeField_45_YearEvaluation_2005_Qualis_B3","Journal_1806-5627","1806-5627","Argumentos (Unimontes)","KnowledgeField_45",45,"INTERDISCIPLINAR","YearEvaluation_2005",2005,"Qualis_B3","B3"
"Journal_1139-3327_KnowledgeField_31_YearEvaluation_2005_Qualis_B2","Journal_1139-3327","1139-3327","Argumentos de razón técnica","KnowledgeField_31",31,"COMUNICAÇÃO E INFORMAÇÃO","YearEvaluation_2005",2005,"Qualis_B2","B2"
"Journal_1139-3327_KnowledgeField_45_YearEvaluation_2005_Qualis_B2","Journal_1139-3327","1139-3327","Argumentos de razón técnica","KnowledgeField_45",45,"INTERDISCIPLINAR","YearEvaluation_2005",2005,"Qualis_B2","B2"
"Journal_1677-809X_KnowledgeField_31_YearEvaluation_2005_Qualis_B4","Journal_1677-809X","1677-809X","Argumentum (UNIMAR)","KnowledgeField_31",31,"COMUNICAÇÃO E INFORMAÇÃO","YearEvaluation_2005",2005,"Qualis_B4","B4"
"Journal_1677-809X_KnowledgeField_26_YearEvaluation_2005_Qualis_C","Journal_1677-809X","1677-809X","Argumentum (UNIMAR)","KnowledgeField_26",26,"DIREITO","YearEvaluation_2005",2005,"Qualis_C","C"
"Journal_0870-1253_KnowledgeField_41_YearEvaluation_2005_Qualis_B3","Journal_0870-1253","0870-1253","Ariane (Lisboa)","KnowledgeField_41",41,"LETRAS / LINGUÍSTICA","YearEvaluation_2005",2005,"Qualis_B3","B3"
"Journal_1806-020X_KnowledgeField_36_YearEvaluation_2005_Qualis_B5","Journal_1806-020X","1806-020X","Arigó (Rio Branco)","KnowledgeField_36",36,"GEOGRAFIA","YearEvaluation_2005",2005,"Qualis_B5","B5"
"Journal_0103-9253_KnowledgeField_13_YearEvaluation_2005_Qualis_B5","Journal_0103-9253","0103-9253","Ariús: Revista de Ciências Humanas e Artes (UFCG)","KnowledgeField_13",13,"ENGENHARIAS III","YearEvaluation_2005",2005,"Qualis_B5","B5"
"Journal_0103-9253_KnowledgeField_45_YearEvaluation_2005_Qualis_B3","Journal_0103-9253","0103-9253","Ariús: Revista de Ciências Humanas e Artes (UFCG)","KnowledgeField_45",45,"INTERDISCIPLINAR","YearEvaluation_2005",2005,"Qualis_B3","B3"
"Journal_0103-9253_KnowledgeField_32_YearEvaluation_2005_Qualis_B5","Journal_0103-9253","0103-9253","Ariús: Revista de Ciências Humanas e Artes (UFCG)","KnowledgeField_32",32,"SERVIÇO SOCIAL","YearEvaluation_2005",2005,"Qualis_B5","B5"
"Journal_0103-9253_KnowledgeField_34_YearEvaluation_2005_Qualis_B5","Journal_0103-9253","0103-9253","Ariús: Revista de Ciências Humanas e Artes (UFCG)","KnowledgeField_34",34,"SOCIOLOGIA","YearEvaluation_2005",2005,"Qualis_B5","B5"
